date,book,equity
2026-07-28T22:05,piggyback_4,100291.18
2026-07-28T23:05,piggyback_4,100291.18
2026-07-28T23:58,piggyback_4,100291.18
2026-07-29T03:28,piggyback_4,100291.18
2026-07-29T06:32,piggyback_4,100291.18
2026-07-29T13:30,piggyback_4,99886.95
2026-07-29T14:30,piggyback_4,99831.93
2026-07-29T15:30,piggyback_4,99831.1
2026-07-29T16:30,piggyback_4,99936.02
2026-07-29T17:30,piggyback_4,100016.99
2026-07-29T18:30,piggyback_4,100041.52
2026-07-29T19:30,piggyback_4,99483.2
2026-07-29T22:06,piggyback_4,99481.47
2026-07-29T23:02,piggyback_4,99481.47
2026-07-30T00:01,piggyback_4,99481.47
2026-07-30T01:44,piggyback_4,99481.47
2026-07-30T03:58,piggyback_4,99481.47
2026-07-30T06:35,piggyback_4,99481.47
2026-07-23,turn_of_month_gen_5_7,99955.25
2026-07-23T13:30,turn_of_month_gen_5_7,100025.8
2026-07-23T14:30,turn_of_month_gen_5_7,99886.77
2026-07-23T15:30,turn_of_month_gen_5_7,100028.71
2026-07-23T16:30,turn_of_month_gen_5_7,100002.94
2026-07-23T17:30,turn_of_month_gen_5_7,99950.33
2026-07-23T18:30,turn_of_month_gen_5_7,99945.71
2026-07-23T19:30,turn_of_month_gen_5_7,99971.42
2026-07-24,turn_of_month_gen_5_7,99998.04
2026-07-24T13:30,turn_of_month_gen_5_7,100066.41
2026-07-24T14:30,turn_of_month_gen_5_7,100167.08
2026-07-24T15:30,turn_of_month_gen_5_7,100186.11
2026-07-24T16:30,turn_of_month_gen_5_7,100116.93
2026-07-24T17:30,turn_of_month_gen_5_7,100027.76
2026-07-24T18:30,turn_of_month_gen_5_7,99982.07
2026-07-24T19:30,turn_of_month_gen_5_7,99997.87
2026-07-24T23:51,turn_of_month_gen_5_7,99955.25
2026-07-25T00:21,turn_of_month_gen_5_7,99955.25
2026-07-25T11:48,turn_of_month_gen_5_7,99955.25
2026-07-25T12:18,turn_of_month_gen_5_7,99955.25
2026-07-25T14:57,turn_of_month_gen_5_7,99955.25
2026-07-25T15:27,turn_of_month_gen_5_7,99955.25
2026-07-25T15:57,turn_of_month_gen_5_7,99955.25
2026-07-25T16:27,turn_of_month_gen_5_7,99955.25
2026-07-25T16:57,turn_of_month_gen_5_7,99955.25
2026-07-25T17:27,turn_of_month_gen_5_7,99955.25
2026-07-25T17:57,turn_of_month_gen_5_7,99955.25
2026-07-25T18:27,turn_of_month_gen_5_7,99955.23
2026-07-25T19:40,turn_of_month_gen_5_7,99955.23
2026-07-25T19:45,turn_of_month_gen_5_7,99955.23
2026-07-26T03:00,turn_of_month_gen_5_7,99998.3
2026-07-26T11:20,turn_of_month_gen_5_7,99998.3
2026-07-26T13:25,turn_of_month_gen_5_7,99998.3
2026-07-26T17:03,turn_of_month_gen_5_7,99955.23
2026-07-26T19:13,turn_of_month_gen_5_7,99998.3
2026-07-26T20:59,turn_of_month_gen_5_7,99998.3
2026-07-27,turn_of_month_gen_5_7,99960.23
2026-07-27T00:01,turn_of_month_gen_5_7,99998.04
2026-07-27T04:37,turn_of_month_gen_5_7,99998.04
2026-07-27T13:30,turn_of_month_gen_5_7,99928.03
2026-07-27T14:30,turn_of_month_gen_5_7,99966.56
2026-07-27T15:30,turn_of_month_gen_5_7,99926.64
2026-07-27T16:30,turn_of_month_gen_5_7,99865.04
2026-07-27T17:30,turn_of_month_gen_5_7,99874.37
2026-07-27T18:30,turn_of_month_gen_5_7,99986.16
2026-07-27T19:30,turn_of_month_gen_5_7,99957.45
2026-07-27T23:03,turn_of_month_gen_5_7,99960.49
2026-07-28T02:37,turn_of_month_gen_5_7,99960.23
2026-07-28T05:48,turn_of_month_gen_5_7,99960.23
2026-07-28T08:36,turn_of_month_gen_5_7,99960.23
2026-07-28T11:19,turn_of_month_gen_5_7,99960.23
2026-07-28T13:30,turn_of_month_gen_5_7,99829.06
2026-07-28T14:30,turn_of_month_gen_5_7,99940.89
2026-07-28T15:30,turn_of_month_gen_5_7,99927.28
2026-07-28T16:30,turn_of_month_gen_5_7,99931.15
2026-07-28T17:30,turn_of_month_gen_5_7,99896.4
2026-07-28T18:30,turn_of_month_gen_5_7,99923.64
2026-07-28T19:30,turn_of_month_gen_5_7,99902.04
2026-07-28T22:05,turn_of_month_gen_5_7,99911.72
2026-07-28T23:05,turn_of_month_gen_5_7,99911.26
2026-07-28T23:58,turn_of_month_gen_5_7,99911.26
2026-07-29T03:28,turn_of_month_gen_5_7,99911.26
2026-07-29T06:32,turn_of_month_gen_5_7,99911.26
2026-07-29T13:30,turn_of_month_gen_5_7,99770.78
2026-07-29T14:30,turn_of_month_gen_5_7,99728.25
2026-07-29T15:30,turn_of_month_gen_5_7,99722.7
2026-07-29T16:30,turn_of_month_gen_5_7,99819.98
2026-07-29T17:30,turn_of_month_gen_5_7,99865.1
2026-07-29T18:30,turn_of_month_gen_5_7,99876.09
2026-07-29T19:30,turn_of_month_gen_5_7,99483.68
2026-07-29T22:06,turn_of_month_gen_5_7,99485.33
2026-07-29T23:02,turn_of_month_gen_5_7,99484.67
2026-07-30T00:01,turn_of_month_gen_5_7,99484.67
2026-07-30T01:44,turn_of_month_gen_5_7,99484.66
2026-07-30T03:58,turn_of_month_gen_5_7,99484.66
2026-07-30T06:35,turn_of_month_gen_5_7,99484.66
2026-07-23,turn_of_month_gen_7_2,99955.25
2026-07-23T13:30,turn_of_month_gen_7_2,100025.8
2026-07-23T14:30,turn_of_month_gen_7_2,99886.77
2026-07-23T15:30,turn_of_month_gen_7_2,100028.71
2026-07-23T16:30,turn_of_month_gen_7_2,100002.94
2026-07-23T17:30,turn_of_month_gen_7_2,99950.33
2026-07-23T18:30,turn_of_month_gen_7_2,99945.71
2026-07-23T19:30,turn_of_month_gen_7_2,99971.42
2026-07-24,turn_of_month_gen_7_2,99998.04
2026-07-24T13:30,turn_of_month_gen_7_2,100066.41
2026-07-24T14:30,turn_of_month_gen_7_2,100167.08
2026-07-24T15:30,turn_of_month_gen_7_2,100186.11
2026-07-24T16:30,turn_of_month_gen_7_2,100116.93
2026-07-24T17:30,turn_of_month_gen_7_2,100027.76
2026-07-24T18:30,turn_of_month_gen_7_2,99982.07
2026-07-24T19:30,turn_of_month_gen_7_2,99997.87
2026-07-25T14:57,turn_of_month_gen_7_2,100000.0
2026-07-25T15:27,turn_of_month_gen_7_2,100000.0
2026-07-25T15:57,turn_of_month_gen_7_2,100000.0
2026-07-25T16:27,turn_of_month_gen_7_2,100000.0
2026-07-25T16:57,turn_of_month_gen_7_2,100000.0
2026-07-25T17:27,turn_of_month_gen_7_2,100000.0
2026-07-25T17:57,turn_of_month_gen_7_2,100000.0
2026-07-26T03:00,turn_of_month_gen_7_2,99998.34
2026-07-26T09:13,turn_of_month_gen_7_2,99955.23
2026-07-26T11:20,turn_of_month_gen_7_2,99998.3
2026-07-26T13:25,turn_of_month_gen_7_2,99998.3
2026-07-26T17:03,turn_of_month_gen_7_2,99955.23
2026-07-26T19:13,turn_of_month_gen_7_2,99998.3
2026-07-26T20:59,turn_of_month_gen_7_2,99998.3
2026-07-27,turn_of_month_gen_7_2,99960.23
2026-07-27T00:01,turn_of_month_gen_7_2,99998.04
2026-07-27T04:37,turn_of_month_gen_7_2,99998.04
2026-07-27T13:30,turn_of_month_gen_7_2,99928.03
2026-07-27T14:30,turn_of_month_gen_7_2,99966.56
2026-07-27T15:30,turn_of_month_gen_7_2,99926.64
2026-07-27T16:30,turn_of_month_gen_7_2,99865.04
2026-07-27T17:30,turn_of_month_gen_7_2,99874.37
2026-07-27T18:30,turn_of_month_gen_7_2,99986.16
2026-07-27T19:30,turn_of_month_gen_7_2,99957.45
2026-07-27T23:03,turn_of_month_gen_7_2,99960.49
2026-07-28T02:37,turn_of_month_gen_7_2,99960.23
2026-07-28T05:48,turn_of_month_gen_7_2,99960.23
2026-07-28T08:36,turn_of_month_gen_7_2,99960.23
2026-07-28T11:19,turn_of_month_gen_7_2,99960.23
2026-07-28T13:30,turn_of_month_gen_7_2,99829.06
2026-07-28T14:30,turn_of_month_gen_7_2,99940.89
2026-07-28T15:30,turn_of_month_gen_7_2,99927.28
2026-07-28T16:30,turn_of_month_gen_7_2,99931.15
2026-07-28T17:30,turn_of_month_gen_7_2,99896.4
2026-07-28T18:30,turn_of_month_gen_7_2,99923.64
2026-07-28T19:30,turn_of_month_gen_7_2,99902.04
2026-07-28T22:05,turn_of_month_gen_7_2,99911.72
2026-07-28T23:05,turn_of_month_gen_7_2,99911.26
2026-07-28T23:58,turn_of_month_gen_7_2,99911.26
2026-07-29T03:28,turn_of_month_gen_7_2,99911.26
2026-07-29T06:32,turn_of_month_gen_7_2,99911.26
2026-07-29T13:30,turn_of_month_gen_7_2,99770.78
2026-07-29T14:30,turn_of_month_gen_7_2,99728.25
2026-07-29T15:30,turn_of_month_gen_7_2,99722.7
2026-07-29T16:30,turn_of_month_gen_7_2,99819.98
2026-07-29T17:30,turn_of_month_gen_7_2,99865.1
2026-07-29T18:30,turn_of_month_gen_7_2,99876.09
2026-07-29T19:30,turn_of_month_gen_7_2,99483.68
2026-07-29T22:06,turn_of_month_gen_7_2,99485.33
2026-07-29T23:02,turn_of_month_gen_7_2,99484.67
2026-07-30T00:01,turn_of_month_gen_7_2,99484.67
2026-07-30T01:44,turn_of_month_gen_7_2,99484.66
2026-07-30T03:58,turn_of_month_gen_7_2,99484.66
2026-07-30T06:35,turn_of_month_gen_7_2,99484.66
2026-07-23,turn_of_month_gen_1_6,99955.25
2026-07-23T13:30,turn_of_month_gen_1_6,100025.8
2026-07-23T14:30,turn_of_month_gen_1_6,99886.77
2026-07-23T15:30,turn_of_month_gen_1_6,100028.71
2026-07-23T16:30,turn_of_month_gen_1_6,100002.94
2026-07-23T17:30,turn_of_month_gen_1_6,99950.33
2026-07-23T18:30,turn_of_month_gen_1_6,99945.71
2026-07-23T19:30,turn_of_month_gen_1_6,99971.42
2026-07-24,turn_of_month_gen_1_6,99998.04
2026-07-24T13:30,turn_of_month_gen_1_6,100066.41
2026-07-24T14:30,turn_of_month_gen_1_6,100167.08
2026-07-24T15:30,turn_of_month_gen_1_6,100186.11
2026-07-24T16:30,turn_of_month_gen_1_6,100116.93
2026-07-24T17:30,turn_of_month_gen_1_6,100027.76
2026-07-24T18:30,turn_of_month_gen_1_6,99982.07
2026-07-24T19:30,turn_of_month_gen_1_6,99997.87
2026-07-25T17:27,turn_of_month_gen_1_6,100000.0
2026-07-25T17:57,turn_of_month_gen_1_6,100000.0
2026-07-26T03:00,turn_of_month_gen_1_6,99998.34
2026-07-26T09:13,turn_of_month_gen_1_6,99955.23
2026-07-26T11:20,turn_of_month_gen_1_6,99998.3
2026-07-26T13:25,turn_of_month_gen_1_6,99998.3
2026-07-26T17:03,turn_of_month_gen_1_6,99955.23
2026-07-26T19:13,turn_of_month_gen_1_6,99998.3
2026-07-26T20:59,turn_of_month_gen_1_6,99998.3
2026-07-27,turn_of_month_gen_1_6,99960.23
2026-07-27T00:01,turn_of_month_gen_1_6,99998.04
2026-07-27T04:37,turn_of_month_gen_1_6,99998.04
2026-07-27T13:30,turn_of_month_gen_1_6,99928.03
2026-07-27T14:30,turn_of_month_gen_1_6,99966.56
2026-07-27T15:30,turn_of_month_gen_1_6,99926.64
2026-07-27T16:30,turn_of_month_gen_1_6,99865.04
2026-07-27T17:30,turn_of_month_gen_1_6,99874.37
2026-07-27T18:30,turn_of_month_gen_1_6,99986.16
2026-07-27T19:30,turn_of_month_gen_1_6,99957.45
2026-07-27T23:03,turn_of_month_gen_1_6,99960.49
2026-07-28T02:37,turn_of_month_gen_1_6,99960.23
2026-07-28T05:48,turn_of_month_gen_1_6,99960.23
2026-07-28T08:36,turn_of_month_gen_1_6,99960.23
2026-07-28T11:19,turn_of_month_gen_1_6,99960.23
2026-07-28T13:30,turn_of_month_gen_1_6,99829.06
2026-07-28T14:30,turn_of_month_gen_1_6,99940.89
2026-07-28T15:30,turn_of_month_gen_1_6,99927.28
2026-07-28T16:30,turn_of_month_gen_1_6,99931.15
2026-07-28T17:30,turn_of_month_gen_1_6,99896.4
2026-07-28T18:30,turn_of_month_gen_1_6,99923.64
2026-07-28T19:30,turn_of_month_gen_1_6,99902.04
2026-07-28T22:05,turn_of_month_gen_1_6,99911.72
2026-07-28T23:05,turn_of_month_gen_1_6,99911.26
2026-07-28T23:58,turn_of_month_gen_1_6,99911.26
2026-07-29T03:28,turn_of_month_gen_1_6,99911.26
2026-07-29T06:32,turn_of_month_gen_1_6,99911.26
2026-07-29T13:30,turn_of_month_gen_1_6,99770.78
2026-07-29T14:30,turn_of_month_gen_1_6,99728.25
2026-07-29T15:30,turn_of_month_gen_1_6,99722.7
2026-07-29T16:30,turn_of_month_gen_1_6,99819.98
2026-07-29T17:30,turn_of_month_gen_1_6,99865.1
2026-07-29T18:30,turn_of_month_gen_1_6,99876.09
2026-07-29T19:30,turn_of_month_gen_1_6,99483.68
2026-07-29T22:06,turn_of_month_gen_1_6,99485.33
2026-07-29T23:02,turn_of_month_gen_1_6,99484.67
2026-07-30T00:01,turn_of_month_gen_1_6,99484.67
2026-07-30T01:44,turn_of_month_gen_1_6,99484.66
2026-07-30T03:58,turn_of_month_gen_1_6,99484.66
2026-07-30T06:35,turn_of_month_gen_1_6,99484.66
2026-07-24,turn_of_month_gen_5_2,99955.29
2026-07-26T06:38,turn_of_month_gen_5_2,100000.0
2026-07-26T09:13,turn_of_month_gen_5_2,100000.0
2026-07-26T11:20,turn_of_month_gen_5_2,100000.0
2026-07-26T13:25,turn_of_month_gen_5_2,100000.0
2026-07-26T15:06,turn_of_month_gen_5_2,100000.0
2026-07-26T17:03,turn_of_month_gen_5_2,100000.0
2026-07-26T19:13,turn_of_month_gen_5_2,100000.0
2026-07-26T20:59,turn_of_month_gen_5_2,100000.0
2026-07-27,turn_of_month_gen_5_2,99917.48
2026-07-27T00:01,turn_of_month_gen_5_2,99955.29
2026-07-27T04:37,turn_of_month_gen_5_2,99955.29
2026-07-27T13:30,turn_of_month_gen_5_2,99885.28
2026-07-27T14:30,turn_of_month_gen_5_2,99923.82
2026-07-27T15:30,turn_of_month_gen_5_2,99883.9
2026-07-27T16:30,turn_of_month_gen_5_2,99822.3
2026-07-27T17:30,turn_of_month_gen_5_2,99831.63
2026-07-27T18:30,turn_of_month_gen_5_2,99943.42
2026-07-27T19:30,turn_of_month_gen_5_2,99914.7
2026-07-27T23:03,turn_of_month_gen_5_2,99917.75
2026-07-28T02:37,turn_of_month_gen_5_2,99917.48
2026-07-28T05:48,turn_of_month_gen_5_2,99917.48
2026-07-28T08:36,turn_of_month_gen_5_2,99917.48
2026-07-28T11:19,turn_of_month_gen_5_2,99917.48
2026-07-28T13:30,turn_of_month_gen_5_2,99786.37
2026-07-28T14:30,turn_of_month_gen_5_2,99898.15
2026-07-28T15:30,turn_of_month_gen_5_2,99884.55
2026-07-28T16:30,turn_of_month_gen_5_2,99888.41
2026-07-28T17:30,turn_of_month_gen_5_2,99853.68
2026-07-28T18:30,turn_of_month_gen_5_2,99880.91
2026-07-28T19:30,turn_of_month_gen_5_2,99859.32
2026-07-28T22:05,turn_of_month_gen_5_2,99869.0
2026-07-28T23:05,turn_of_month_gen_5_2,99868.54
2026-07-28T23:58,turn_of_month_gen_5_2,99868.54
2026-07-29T03:28,turn_of_month_gen_5_2,99868.54
2026-07-29T06:32,turn_of_month_gen_5_2,99868.54
2026-07-29T13:30,turn_of_month_gen_5_2,99728.12
2026-07-29T14:30,turn_of_month_gen_5_2,99685.61
2026-07-29T15:30,turn_of_month_gen_5_2,99680.05
2026-07-29T16:30,turn_of_month_gen_5_2,99777.29
2026-07-29T17:30,turn_of_month_gen_5_2,99822.4
2026-07-29T18:30,turn_of_month_gen_5_2,99833.38
2026-07-29T19:30,turn_of_month_gen_5_2,99441.14
2026-07-29T22:06,turn_of_month_gen_5_2,99442.79
2026-07-29T23:02,turn_of_month_gen_5_2,99442.12
2026-07-30T00:01,turn_of_month_gen_5_2,99442.12
2026-07-30T01:44,turn_of_month_gen_5_2,99442.12
2026-07-30T03:58,turn_of_month_gen_5_2,99442.12
2026-07-30T06:35,turn_of_month_gen_5_2,99442.12
2026-07-24,turn_of_month_gen_7_5,99955.29
2026-07-26T22:07,turn_of_month_gen_7_5,100000.0
2026-07-27,turn_of_month_gen_7_5,99917.48
2026-07-27T00:01,turn_of_month_gen_7_5,99955.29
2026-07-27T04:37,turn_of_month_gen_7_5,99955.29
2026-07-27T13:30,turn_of_month_gen_7_5,99885.28
2026-07-27T14:30,turn_of_month_gen_7_5,99923.82
2026-07-27T15:30,turn_of_month_gen_7_5,99883.9
2026-07-27T16:30,turn_of_month_gen_7_5,99822.3
2026-07-27T17:30,turn_of_month_gen_7_5,99831.63
2026-07-27T18:30,turn_of_month_gen_7_5,99943.42
2026-07-27T19:30,turn_of_month_gen_7_5,99914.7
2026-07-27T23:03,turn_of_month_gen_7_5,99917.75
2026-07-28T02:37,turn_of_month_gen_7_5,99917.48
2026-07-28T05:48,turn_of_month_gen_7_5,99917.48
2026-07-28T08:36,turn_of_month_gen_7_5,99917.48
2026-07-28T11:19,turn_of_month_gen_7_5,99917.48
2026-07-28T13:30,turn_of_month_gen_7_5,99786.37
2026-07-28T14:30,turn_of_month_gen_7_5,99898.15
2026-07-28T15:30,turn_of_month_gen_7_5,99884.55
2026-07-28T16:30,turn_of_month_gen_7_5,99888.41
2026-07-28T17:30,turn_of_month_gen_7_5,99853.68
2026-07-28T18:30,turn_of_month_gen_7_5,99880.91
2026-07-28T19:30,turn_of_month_gen_7_5,99859.32
2026-07-28T22:05,turn_of_month_gen_7_5,99869.0
2026-07-28T23:05,turn_of_month_gen_7_5,99868.54
2026-07-28T23:58,turn_of_month_gen_7_5,99868.54
2026-07-29T03:28,turn_of_month_gen_7_5,99868.54
2026-07-29T06:32,turn_of_month_gen_7_5,99868.54
2026-07-29T13:30,turn_of_month_gen_7_5,99728.12
2026-07-29T14:30,turn_of_month_gen_7_5,99685.61
2026-07-29T15:30,turn_of_month_gen_7_5,99680.05
2026-07-29T16:30,turn_of_month_gen_7_5,99777.29
2026-07-29T17:30,turn_of_month_gen_7_5,99822.4
2026-07-29T18:30,turn_of_month_gen_7_5,99833.38
2026-07-29T19:30,turn_of_month_gen_7_5,99441.14
2026-07-29T22:06,turn_of_month_gen_7_5,99442.79
2026-07-29T23:02,turn_of_month_gen_7_5,99442.12
2026-07-30T00:01,turn_of_month_gen_7_5,99442.12
2026-07-30T01:44,turn_of_month_gen_7_5,99442.12
2026-07-30T03:58,turn_of_month_gen_7_5,99442.12
2026-07-30T06:35,turn_of_month_gen_7_5,99442.12
2026-06-16T13:30,turn_of_month_gen_7_3,100000.0
2026-06-16T14:30,turn_of_month_gen_7_3,100000.0
2026-06-16T15:30,turn_of_month_gen_7_3,100000.0
2026-06-16T16:30,turn_of_month_gen_7_3,100000.0
2026-06-16T17:30,turn_of_month_gen_7_3,100000.0
2026-06-16T18:30,turn_of_month_gen_7_3,100000.0
2026-06-16T19:30,turn_of_month_gen_7_3,100000.0
2026-06-17T13:30,turn_of_month_gen_7_3,100000.0
2026-06-17T14:30,turn_of_month_gen_7_3,100000.0
2026-06-17T15:30,turn_of_month_gen_7_3,100000.0
2026-06-17T16:30,turn_of_month_gen_7_3,100000.0
2026-06-17T17:30,turn_of_month_gen_7_3,100000.0
2026-06-17T18:30,turn_of_month_gen_7_3,100000.0
2026-06-17T19:30,turn_of_month_gen_7_3,100000.0
2026-06-18T13:30,turn_of_month_gen_7_3,100000.0
2026-06-18T14:30,turn_of_month_gen_7_3,100000.0
2026-06-18T15:30,turn_of_month_gen_7_3,100000.0
2026-06-18T16:30,turn_of_month_gen_7_3,100000.0
2026-06-18T17:30,turn_of_month_gen_7_3,100000.0
2026-06-18T18:30,turn_of_month_gen_7_3,100000.0
2026-06-18T19:30,turn_of_month_gen_7_3,100000.0
2026-06-22T13:30,turn_of_month_gen_7_3,100000.0
2026-06-22T14:30,turn_of_month_gen_7_3,100000.0
2026-06-22T15:30,turn_of_month_gen_7_3,100000.0
2026-06-22T16:30,turn_of_month_gen_7_3,100000.0
2026-06-22T17:30,turn_of_month_gen_7_3,100000.0
2026-06-22T18:30,turn_of_month_gen_7_3,100000.0
2026-06-22T19:30,turn_of_month_gen_7_3,100000.0
2026-06-23T13:30,turn_of_month_gen_7_3,100000.0
2026-06-23T14:30,turn_of_month_gen_7_3,100000.0
2026-06-23T15:30,turn_of_month_gen_7_3,100000.0
2026-06-23T16:30,turn_of_month_gen_7_3,100000.0
2026-06-23T17:30,turn_of_month_gen_7_3,100000.0
2026-06-23T18:30,turn_of_month_gen_7_3,100000.0
2026-06-23T19:30,turn_of_month_gen_7_3,100000.0
2026-06-24T13:30,turn_of_month_gen_7_3,100000.0
2026-06-24T14:30,turn_of_month_gen_7_3,100000.0
2026-06-24T15:30,turn_of_month_gen_7_3,100000.0
2026-06-24T16:30,turn_of_month_gen_7_3,100000.0
2026-06-24T17:30,turn_of_month_gen_7_3,100000.0
2026-06-24T18:30,turn_of_month_gen_7_3,100000.0
2026-06-24T19:30,turn_of_month_gen_7_3,100000.0
2026-06-25T13:30,turn_of_month_gen_7_3,100000.0
2026-06-25T14:30,turn_of_month_gen_7_3,100000.0
2026-06-25T15:30,turn_of_month_gen_7_3,100000.0
2026-06-25T16:30,turn_of_month_gen_7_3,100000.0
2026-06-25T17:30,turn_of_month_gen_7_3,100000.0
2026-06-25T18:30,turn_of_month_gen_7_3,100000.0
2026-06-25T19:30,turn_of_month_gen_7_3,100000.0
2026-06-26T13:30,turn_of_month_gen_7_3,100000.0
2026-06-26T14:30,turn_of_month_gen_7_3,100000.0
2026-06-26T15:30,turn_of_month_gen_7_3,100000.0
2026-06-26T16:30,turn_of_month_gen_7_3,100000.0
2026-06-26T17:30,turn_of_month_gen_7_3,100000.0
2026-06-26T18:30,turn_of_month_gen_7_3,100000.0
2026-06-26T19:30,turn_of_month_gen_7_3,100000.0
2026-06-29T13:30,turn_of_month_gen_7_3,100000.0
2026-06-29T14:30,turn_of_month_gen_7_3,100000.0
2026-06-29T15:30,turn_of_month_gen_7_3,100000.0
2026-06-29T16:30,turn_of_month_gen_7_3,100000.0
2026-06-29T17:30,turn_of_month_gen_7_3,100000.0
2026-06-29T18:30,turn_of_month_gen_7_3,100000.0
2026-06-29T19:30,turn_of_month_gen_7_3,100000.0
2026-06-30T13:30,turn_of_month_gen_7_3,100000.0
2026-06-30T14:30,turn_of_month_gen_7_3,100000.0
2026-06-30T15:30,turn_of_month_gen_7_3,100000.0
2026-06-30T16:30,turn_of_month_gen_7_3,100000.0
2026-06-30T17:30,turn_of_month_gen_7_3,100000.0
2026-06-30T18:30,turn_of_month_gen_7_3,100000.0
2026-06-30T19:30,turn_of_month_gen_7_3,100000.0
2026-07-01T13:30,turn_of_month_gen_7_3,100000.0
2026-07-01T14:30,turn_of_month_gen_7_3,100000.0
2026-07-01T15:30,turn_of_month_gen_7_3,100000.0
2026-07-01T16:30,turn_of_month_gen_7_3,100000.0
2026-07-01T17:30,turn_of_month_gen_7_3,100000.0
2026-07-01T18:30,turn_of_month_gen_7_3,100000.0
2026-07-01T19:30,turn_of_month_gen_7_3,100000.0
2026-07-02T13:30,turn_of_month_gen_7_3,100000.0
2026-07-02T14:30,turn_of_month_gen_7_3,100000.0
2026-07-02T15:30,turn_of_month_gen_7_3,100000.0
2026-07-02T16:30,turn_of_month_gen_7_3,100000.0
2026-07-02T17:30,turn_of_month_gen_7_3,100000.0
2026-07-02T18:30,turn_of_month_gen_7_3,100000.0
2026-07-02T19:30,turn_of_month_gen_7_3,100000.0
2026-07-06T13:30,turn_of_month_gen_7_3,100000.0
2026-07-06T14:30,turn_of_month_gen_7_3,100000.0
2026-07-06T15:30,turn_of_month_gen_7_3,100000.0
2026-07-06T16:30,turn_of_month_gen_7_3,100000.0
2026-07-06T17:30,turn_of_month_gen_7_3,100000.0
2026-07-06T18:30,turn_of_month_gen_7_3,100000.0
2026-07-06T19:30,turn_of_month_gen_7_3,100000.0
2026-07-07T13:30,turn_of_month_gen_7_3,100000.0
2026-07-07T14:30,turn_of_month_gen_7_3,100000.0
2026-07-07T15:30,turn_of_month_gen_7_3,100000.0
2026-07-07T16:30,turn_of_month_gen_7_3,100000.0
2026-07-07T17:30,turn_of_month_gen_7_3,100000.0
2026-07-07T18:30,turn_of_month_gen_7_3,100000.0
2026-07-07T19:30,turn_of_month_gen_7_3,100000.0
2026-07-08T13:30,turn_of_month_gen_7_3,100000.0
2026-07-08T14:30,turn_of_month_gen_7_3,100000.0
2026-07-08T15:30,turn_of_month_gen_7_3,100000.0
2026-07-08T16:30,turn_of_month_gen_7_3,100000.0
2026-07-08T17:30,turn_of_month_gen_7_3,100000.0
2026-07-08T18:30,turn_of_month_gen_7_3,100000.0
2026-07-08T19:30,turn_of_month_gen_7_3,100000.0
2026-07-09T13:30,turn_of_month_gen_7_3,100000.0
2026-07-09T14:30,turn_of_month_gen_7_3,100000.0
2026-07-09T15:30,turn_of_month_gen_7_3,100000.0
2026-07-09T16:30,turn_of_month_gen_7_3,100000.0
2026-07-09T17:30,turn_of_month_gen_7_3,100000.0
2026-07-09T18:30,turn_of_month_gen_7_3,100000.0
2026-07-09T19:30,turn_of_month_gen_7_3,100000.0
2026-07-10T13:30,turn_of_month_gen_7_3,100000.0
2026-07-10T14:30,turn_of_month_gen_7_3,100000.0
2026-07-10T15:30,turn_of_month_gen_7_3,100000.0
2026-07-10T16:30,turn_of_month_gen_7_3,100000.0
2026-07-10T17:30,turn_of_month_gen_7_3,100000.0
2026-07-10T18:30,turn_of_month_gen_7_3,100000.0
2026-07-10T19:30,turn_of_month_gen_7_3,100000.0
2026-07-13T13:30,turn_of_month_gen_7_3,100000.0
2026-07-13T14:30,turn_of_month_gen_7_3,100000.0
2026-07-13T15:30,turn_of_month_gen_7_3,100000.0
2026-07-13T16:30,turn_of_month_gen_7_3,100000.0
2026-07-13T17:30,turn_of_month_gen_7_3,100000.0
2026-07-13T18:30,turn_of_month_gen_7_3,100000.0
2026-07-13T19:30,turn_of_month_gen_7_3,100000.0
2026-07-14T13:30,turn_of_month_gen_7_3,100000.0
2026-07-14T14:30,turn_of_month_gen_7_3,100000.0
2026-07-14T15:30,turn_of_month_gen_7_3,100000.0
2026-07-14T16:30,turn_of_month_gen_7_3,100000.0
2026-07-14T17:30,turn_of_month_gen_7_3,100000.0
2026-07-14T18:30,turn_of_month_gen_7_3,100000.0
2026-07-14T19:30,turn_of_month_gen_7_3,100000.0
2026-07-15T13:30,turn_of_month_gen_7_3,100000.0
2026-07-15T14:30,turn_of_month_gen_7_3,100000.0
2026-07-15T15:30,turn_of_month_gen_7_3,100000.0
2026-07-15T16:30,turn_of_month_gen_7_3,100000.0
2026-07-15T17:30,turn_of_month_gen_7_3,100000.0
2026-07-15T18:30,turn_of_month_gen_7_3,100000.0
2026-07-15T19:30,turn_of_month_gen_7_3,100000.0
2026-07-16T13:30,turn_of_month_gen_7_3,100000.0
2026-07-16T14:30,turn_of_month_gen_7_3,100000.0
2026-07-16T15:30,turn_of_month_gen_7_3,100000.0
2026-07-16T16:30,turn_of_month_gen_7_3,100000.0
2026-07-16T17:30,turn_of_month_gen_7_3,100000.0
2026-07-16T18:30,turn_of_month_gen_7_3,100000.0
2026-07-16T19:30,turn_of_month_gen_7_3,100000.0
2026-07-17T13:30,turn_of_month_gen_7_3,100000.0
2026-07-17T14:30,turn_of_month_gen_7_3,100000.0
2026-07-17T15:30,turn_of_month_gen_7_3,100000.0
2026-07-17T16:30,turn_of_month_gen_7_3,100000.0
2026-07-17T17:30,turn_of_month_gen_7_3,100000.0
