Date,pairs_cointegration
2011-01-14,-0.004334424562625584
2011-01-18,-0.00029837555014428584
2011-01-19,0.0015913524232125543
2011-01-20,-0.00156657358287511
2011-01-21,-0.0017879072975567202
2011-01-24,-0.0006598842955512816
2011-01-25,0.0023462093325836383
2011-01-26,-0.005211349449391623
2011-01-27,0.00022395428685459623
2011-01-28,0.00494480594994959
2011-01-31,-0.005500548299054957
2011-02-01,-0.002217104461051738
2011-02-02,-0.0021939860615106358
2011-02-03,-0.0017100969431438576
2011-02-04,-0.005321837059603754
2011-02-07,-0.0005286784528431902
2011-02-08,-0.003439126749525642
2011-02-09,0.008891444056675345
2011-02-10,-0.004369333679961222
2011-02-11,0.0022666908397504055
2011-02-14,-0.00014664701433406662
2011-02-15,0.003250839812350851
2011-02-16,-0.0012253284466964666
2011-02-17,-0.0006047154787332445
2011-02-18,-0.0016573394249575013
2011-02-22,0.01030309884333018
2011-02-23,-0.001936752615900096
2011-02-24,0.00010797311630451426
2011-02-25,0.0006510955553701867
2011-02-28,-0.0029301198602052518
2011-03-01,0.0015483361324875361
2011-03-02,-0.005032578465348582
2011-03-03,-0.006878007030660125
2011-03-04,0.0050391845915523995
2011-03-07,-0.002269053486166765
2011-03-08,-0.00022276768246578743
2011-03-09,0.007166778602478593
2011-03-10,0.008624050952840691
2011-03-11,-0.0009170683108420757
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.010432941177474665
2011-03-18,0.0039617152772155806
2011-03-21,0.008783523458371375
2011-03-22,-0.0011766443311277235
2011-03-23,-0.0005357210532987974
2011-03-24,0.0038176119471099537
2011-03-25,-0.0009218526662713728
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0038790527978269426
2011-05-09,0.00024751527404226514
2011-05-10,0.006129694839055349
2011-05-11,-0.003079092998527586
2011-05-12,0.0032792835402569937
2011-05-13,-0.006933000043935779
2011-05-16,-0.0010539133238931082
2011-05-17,0.00028796795716492477
2011-05-18,0.0036450625214338047
2011-05-19,-0.00217019176887209
2011-05-20,-3.5203446869136457e-05
2011-05-23,-0.0041241984912898655
2011-05-24,-0.0028810880173849108
2011-05-25,0.0019766003678277316
2011-05-26,-0.005199974439307531
2011-05-27,0.0019691118266953467
2011-05-31,0.0028035266380180834
2011-06-01,-0.010815003381192345
2011-06-02,0.0083991268915297
2011-06-03,-0.006039897414761843
2011-06-06,-0.0006469937022415291
2011-06-07,-0.004211340539218553
2011-06-08,-0.005340304936267058
2011-06-09,0.0033557316185405016
2011-06-10,-0.005372479122375827
2011-06-13,-0.0048786182352330565
2011-06-14,0.009252090504570765
2011-06-15,-0.009753894307910405
2011-06-16,-0.01588027823892435
2011-06-17,0.009124266585956976
2011-06-20,0.0053865681992637604
2011-06-21,0.005497256088373204
2011-06-22,-0.006869274906273296
2011-06-23,0.0013751824756975007
2011-06-24,-0.004057197707559374
2011-06-27,0.0030674353845723808
2011-06-28,0.009867484656947189
2011-06-29,0.009429156900543731
2011-06-30,0.003270567039752499
2011-07-01,-0.0008520241973423857
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,0.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,-0.0007766821576911964
2011-08-04,-0.02406894855334005
2011-08-05,-0.0007564244282822339
2011-08-08,-0.014118849975370568
2011-08-09,-0.0006503283221530498
2011-08-10,-0.012941811983225868
2011-08-11,0.020789413783843632
2011-08-12,-0.008542359999506756
2011-08-15,0.004098484480972691
2011-08-16,-0.004131110429785774
2011-08-17,0.0018154810650102104
2011-08-18,-0.0045297876273339005
2011-08-19,-0.0019340422047576672
2011-08-22,0.002536176386364252
2011-08-23,0.008989897705272962
2011-08-24,0.005304928126595816
2011-08-25,-0.005454270858704545
2011-08-26,0.0028045549343598563
2011-08-29,0.0012164886885894497
2011-08-30,-0.002395469807005399
2011-08-31,0.0021413692560104452
2011-09-01,-0.0006022470707850441
2011-09-02,-0.004779342825824617
2011-09-06,-0.006683289975867124
2011-09-07,0.00035797810844911883
2011-09-08,0.001387787439852445
2011-09-09,-0.0031985389384023392
2011-09-12,0.000844370119983054
2011-09-13,0.0023416955939168276
2011-09-14,0.002208727811621576
2011-09-15,0.0038733517339542825
2011-09-16,-0.00017157516073324132
2011-09-19,-0.003439294188662174
2011-09-20,0.00024076317949702338
2011-09-21,-0.0038177998833477406
2011-09-22,-0.005084402987212881
2011-09-23,0.0041735664360195435
2011-09-26,0.00211859262893634
2011-09-27,0.0020807111762598516
2011-09-28,-0.00116379540067763
2011-09-29,1.9781204090263054e-05
2011-09-30,-0.008569266904743562
2011-10-03,-0.004477053985028683
2011-10-04,0.0038532603774040033
2011-10-05,0.001300035365230745
2011-10-06,0.00652761397406171
2011-10-07,0.0007082085457620004
2011-10-10,0.00499527109377759
2011-10-11,-0.004434431428663141
2011-10-12,0.005445979587522197
2011-10-13,-0.00040227325520851396
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-25,0.006695674651419728
2011-10-26,-0.0014288109656162677
2011-10-27,-0.0036995277924593917
2011-10-28,0.0028802537628842377
2011-10-31,0.0036346651914785713
2011-11-01,0.007435658858340515
2011-11-02,-0.00042127212135836204
2011-11-03,0.0
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-04,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-23,0.0
2012-01-24,0.0
2012-01-25,0.0
2012-01-26,0.0
2012-01-27,0.0
2012-01-30,0.0
2012-01-31,0.0
2012-02-01,0.0
2012-02-02,0.0
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-21,0.0
2012-02-22,0.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,0.0
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,0.0016304851345099532
2012-03-08,0.005749075522857795
2012-03-09,0.0013579653710538231
2012-03-12,0.0019651463396808413
2012-03-13,0.008500437331936976
2012-03-14,-0.0008953730403491051
2012-03-15,-0.00039696546887943744
2012-03-16,0.004287922737809946
2012-03-19,-0.004281249920650644
2012-03-20,-5.836747897154414e-06
2012-03-21,0.00717500243308547
2012-03-22,-0.0036506263957217446
2012-03-23,0.0025136592082869624
2012-03-26,-0.002862932516973959
2012-03-27,0.006283208055301099
2012-03-28,0.0008618967283487402
2012-03-29,0.0020762158613358075
2012-03-30,-0.00075872828835332
2012-04-02,0.0011387508831375095
2012-04-03,-0.008776281483631342
2012-04-04,0.0049197413903343205
2012-04-05,0.0036389891040287093
2012-04-09,0.01056046959262441
2012-04-10,-0.000899551845672586
2012-04-11,0.0
2012-04-12,0.0
2012-04-13,0.0
2012-04-16,0.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,0.0
2012-04-23,0.0
2012-04-24,0.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,0.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-10,0.0
2012-05-11,0.0
2012-05-14,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,-0.003901905049413878
2012-05-18,0.003852254446622064
2012-05-21,0.006193080947933205
2012-05-22,0.0025568593367228595
2012-05-23,-0.0031012644193518504
2012-05-24,-2.263785548857357e-05
2012-05-25,-0.004648260498753315
2012-05-29,0.0059768694146861935
2012-05-30,-0.0037798002571806564
2012-05-31,-0.013931251361265594
2012-06-01,-0.011709405845174301
2012-06-04,0.007601232791455125
2012-06-05,0.006132426404259697
2012-06-06,0.009609446418492462
2012-06-07,0.0004995189090415843
2012-06-08,-0.0008570645916638692
2012-06-11,-0.00403449414832381
2012-06-12,0.007322491302231558
2012-06-13,-0.005395016349070949
2012-06-14,0.00581545164966604
2012-06-15,-0.0029493871756128324
2012-06-18,0.0006239250764233026
2012-06-19,0.005250567539441457
2012-06-20,-0.0007993202704226796
2012-06-21,0.0
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,0.0
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,0.0
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,0.0
2012-07-12,0.0
2012-07-13,0.0
2012-07-16,0.0
2012-07-17,0.0
2012-07-18,0.0
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,0.0
2012-07-24,0.0
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,0.0
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,0.0
2012-08-02,0.0
2012-08-03,0.0
2012-08-06,0.0
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,0.0
2012-08-13,0.0
2012-08-14,0.0
2012-08-15,0.0
2012-08-16,0.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,0.0
2012-08-22,0.0
2012-08-23,0.0
2012-08-24,0.0
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,0.0
2012-09-04,0.0
2012-09-05,0.0
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,-0.0009996300391428609
2012-09-14,-0.005890599917319065
2012-09-17,0.0041478595378289015
2012-09-18,0.00267531685668792
2012-09-19,0.002823372404988546
2012-09-20,0.0034837068277121966
2012-09-21,0.003074263210623013
2012-09-24,0.002662725168511348
2012-09-25,0.01013491368076959
2012-09-26,-0.0009568675628507049
2012-09-27,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,0.0
2012-10-04,0.0
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,0.0
2012-10-11,0.0
2012-10-12,0.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,0.0
2012-10-23,0.0
2012-10-24,0.0
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-05,0.0
2012-11-06,0.0
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,0.0
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,0.0
2012-11-23,0.0
2012-11-26,0.0
2012-11-27,0.0
2012-11-28,0.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.000545862211508736
2012-12-14,0.001383783101262757
2012-12-17,-0.006529379988934435
2012-12-18,-0.0029426774636417317
2012-12-19,0.004817000664666086
2012-12-20,-0.00205625330048129
2012-12-21,0.004206998736611437
2012-12-24,0.002603498432171803
2012-12-26,-0.000795281571968417
2012-12-27,0.0011606210594713074
2012-12-28,0.004902379015104474
2012-12-31,-0.009564789137823437
2013-01-02,-0.007091881739997143
2013-01-03,-0.002581479498015628
2013-01-04,-0.0010985003079361174
2013-01-07,0.0008592288990462667
2013-01-08,0.0016111150314309338
2013-01-09,-0.0021528785119741163
2013-01-10,-0.0011282180989469531
2013-01-11,6.054852825352287e-05
2013-01-14,-0.0006454726748592424
2013-01-15,-0.001040689585513452
2013-01-16,0.0016746303772945132
2013-01-17,-0.00531159827283685
2013-01-18,-0.0003590226914048785
2013-01-22,-0.0006422181641970157
2013-01-23,0.0024035381745091122
2013-01-24,-0.0036249052699137696
2013-01-25,-0.004242264083023084
2013-01-28,-0.0003054983287328339
2013-01-29,-0.0005623610590244077
2013-01-30,0.003843845391157008
2013-01-31,0.0037466811753002946
2013-02-01,-0.005805642478595274
2013-02-04,0.0073875434719004535
2013-02-05,-0.004161187719346963
2013-02-06,0.004059740068788209
2013-02-07,0.002236851050466995
2013-02-08,0.001967401878964508
2013-02-11,-0.0003973165978417202
2013-02-12,-0.004419823743343148
2013-02-13,-0.00385018791480304
2013-02-14,0.003199963966226904
2013-02-15,-0.0005261396701331522
2013-02-19,-0.0012148362608433994
2013-02-20,0.002639095540859948
2013-02-21,0.0005194463568984897
2013-02-22,-0.0017912112692255455
2013-02-25,0.009021638775143392
2013-02-26,-0.006167298959746992
2013-02-27,-0.0020357932252982325
2013-02-28,0.0007574796836186115
2013-03-01,0.0002964370251108406
2013-03-04,-0.0008561426781913406
2013-03-05,-0.003691974171737389
2013-03-06,-0.0022787951036279397
2013-03-07,-0.004753110831258622
2013-03-08,-0.004693477331220941
2013-03-11,0.0013118434033425608
2013-03-12,0.002443893508782047
2013-03-13,-0.0011361973957917382
2013-03-14,-0.0034081473456171185
2013-03-15,0.001449523739764036
2013-03-18,0.0022209010890046343
2013-03-19,0.0033692105164752073
2013-03-20,-0.006214251958893802
2013-03-21,0.002803147032001796
2013-03-22,0.0008256216423917495
2013-03-25,0.0014851036315590704
2013-03-26,-0.0011354687469919966
2013-03-27,0.005208573560653074
2013-03-28,-0.00238782787943681
2013-04-01,-0.003229001757545036
2013-04-02,0.0006599021140529793
2013-04-03,0.0040222085509331595
2013-04-04,0.005660092990808274
2013-04-05,-0.001
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,0.0
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,0.0
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,0.0
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,0.0
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-10,0.0
2013-05-13,0.0
2013-05-14,0.0
2013-05-15,0.002404497120816252
2013-05-16,0.0021668201754239114
2013-05-17,-0.0043121902866172235
2013-05-20,-0.002212583716958205
2013-05-21,0.0018670590960645495
2013-05-22,-0.0017277935315022086
2013-05-23,0.0037378008247309635
2013-05-24,0.0012272163278371773
2013-05-28,-0.005927800089845836
2013-05-29,0.0036045122949404096
2013-05-30,-0.0007538804933808763
2013-05-31,0.008292302219500391
2013-06-03,-0.0017671248595027328
2013-06-04,-0.0039262627904143475
2013-06-05,0.007140867386694611
2013-06-06,-0.003105432362705732
2013-06-07,-0.004495875078359317
2013-06-10,-0.0011833936007442107
2013-06-11,0.0037339557399289837
2013-06-12,-0.004034855635093634
2013-06-13,0.0003240528475180979
2013-06-14,-0.0016470720564501435
2013-06-17,-0.001217070385159275
2013-06-18,-0.0037912610955545896
2013-06-19,-0.00046865070819912774
2013-06-20,-0.003879173257131109
2013-06-21,-0.0014836792967256633
2013-06-24,0.0038329414495436964
2013-06-25,-0.00704624114856651
2013-06-26,0.0002521745096523014
2013-06-27,0.0032887302711756914
2013-06-28,0.0035901281808996223
2013-07-01,-0.0014340312555201293
2013-07-02,0.003922264178460279
2013-07-03,-0.003288169593723505
2013-07-05,-0.0023251988584695824
2013-07-08,-0.0025763235062923624
2013-07-09,0.00023247225178793995
2013-07-10,-0.003952042047022155
2013-07-11,0.0006349862404483319
2013-07-12,-0.001185755822657229
2013-07-15,0.001617043647647823
2013-07-16,0.00041442975338233835
2013-07-17,-0.0016123495228321748
2013-07-18,-0.004626061074115815
2013-07-19,0.0035468408566636032
2013-07-22,0.0009209074300947992
2013-07-23,0.00035814954732471305
2013-07-24,0.001507208830773536
2013-07-25,0.0004338441333997544
2013-07-26,0.00038601088036164816
2013-07-29,0.00012716146910203552
2013-07-30,-0.0005691810452169391
2013-07-31,-0.0014461595069903228
2013-08-01,0.00010345529674217551
2013-08-02,-0.00017952970161267106
2013-08-05,0.0003465278750587379
2013-08-06,0.0008441122245614499
2013-08-07,0.002863408357517687
2013-08-08,0.00013065020742016346
2013-08-09,-5.549650265642232e-05
2013-08-12,0.00012782254995733703
2013-08-13,-0.004189016231093342
2013-08-14,2.6231021192878943e-06
2013-08-15,-0.0015585659402591432
2013-08-16,-0.0012014705747732267
2013-08-19,0.00011401547333359789
2013-08-20,-0.001023873179709887
2013-08-21,-0.0016852025899669826
2013-08-22,3.030756682348115e-05
2013-08-23,0.0018550350509090536
2013-08-26,0.0011114058409649379
2013-08-27,0.005683523551386101
2013-08-28,-0.0017730509676886414
2013-08-29,-0.001466271092125058
2013-08-30,0.0004373677423793416
2013-09-03,0.00042872109418543464
2013-09-04,-0.004007724527455857
2013-09-05,-0.0021539454640775494
2013-09-06,-0.0008780302068346874
2013-09-09,0.0001890857462348936
2013-09-10,-0.0044233893827809465
2013-09-11,0.0020441109856071792
2013-09-12,0.0002084603724919333
2013-09-13,0.0007615438482931873
2013-09-16,-0.002332198482357528
2013-09-17,-0.0001103724852442184
2013-09-18,0.004318678901221104
2013-09-19,-0.002318633944260006
2013-09-20,0.0012589095362719475
2013-09-23,0.003807035837794287
2013-09-24,0.0029910106017292733
2013-09-25,-0.000634404903990428
2013-09-26,0.0
2013-09-27,0.0
2013-09-30,0.0
2013-10-01,0.0
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-01,0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,0.0
2014-01-17,0.0
2014-01-21,0.0
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,0.0005844424307726035
2014-01-28,-0.00045505798928258123
2014-01-29,-0.004985397211029086
2014-01-30,0.0012004718011766613
2014-01-31,-0.003338920380087873
2014-02-03,-0.009444435968227527
2014-02-04,-0.001
2014-02-05,0.00218492602770426
2014-02-06,0.004512642855101778
2014-02-07,0.001944917563619919
2014-02-10,0.00021157471391086702
2014-02-11,0.0037787828098032605
2014-02-12,0.0014191715629624513
2014-02-13,-0.0012682284862139959
2014-02-14,-0.00029565268082176743
2014-02-18,-0.0006812107052682759
2014-02-19,-0.001435160140565106
2014-02-20,0.004379839924581352
2014-02-21,-0.00018249023131211572
2014-02-24,0.0017145017868258616
2014-02-25,-0.002701038846617987
2014-02-26,-0.0015609344015528048
2014-02-27,0.0001947038882537111
2014-02-28,0.001651006028437152
2014-03-03,-0.003535393432678613
2014-03-04,0.008972958739326575
2014-03-05,-0.001
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,0.0
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,0.0015186118237430222
2014-04-15,-0.0010577531658473305
2014-04-16,0.00010665403775589333
2014-04-17,0.004588683734594756
2014-04-21,-0.0013621966516983441
2014-04-22,0.000552761382358602
2014-04-23,-0.0018912399234556343
2014-04-24,4.248455238942128e-05
2014-04-25,-0.00014876829373378087
2014-04-28,0.0009750817761098318
2014-04-29,0.0013161513375616885
2014-04-30,-0.003013283990313753
2014-05-01,-0.005225855292880999
2014-05-02,0.00023169925701926886
2014-05-05,0.0021050022877613372
2014-05-06,-0.0014779048700714892
2014-05-07,0.0013194039091048992
2014-05-08,-0.00046579875640362367
2014-05-09,0.002053612581694897
2014-05-12,0.0035954948836400824
2014-05-13,-0.002136614869417519
2014-05-14,-0.004449272931621007
2014-05-15,-0.002715182640105729
2014-05-16,0.003185047081414538
2014-05-19,0.0024024023637972958
2014-05-20,-0.0012657956094821454
2014-05-21,0.001742138380893099
2014-05-22,0.001076487743975174
2014-05-23,-0.000778389102552346
2014-05-27,-0.002581482605186869
2014-05-28,-0.004458276043030063
2014-05-29,0.0038667708717480265
2014-05-30,0.0008860297726716038
2014-06-02,0.0023709699091520875
2014-06-03,0.004659054567187848
2014-06-04,0.0005081185616548911
2014-06-05,-0.001
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,0.004511287736093884
2014-07-21,-0.001704709407944871
2014-07-22,0.000632179775047037
2014-07-23,0.0007441978367501711
2014-07-24,0.0057434316317314105
2014-07-25,-0.005564944445648479
2014-07-28,-0.00180582910798599
2014-07-29,-0.0023079346746661678
2014-07-30,0.0004396091713851913
2014-07-31,-0.005374280250445063
2014-08-01,-0.005249942869897328
2014-08-04,0.005832132011346136
2014-08-05,-0.0029533402052046576
2014-08-06,0.004145346205011058
2014-08-07,-0.00196268108103137
2014-08-08,0.003380330444376245
2014-08-11,0.004311653033332696
2014-08-12,0.0002894139859264122
2014-08-13,0.0008742987701386706
2014-08-14,0.0008317835911546556
2014-08-15,-0.0014935455766131867
2014-08-18,0.0051251167594701386
2014-08-19,0.0003503650576216488
2014-08-20,0.003002294546014417
2014-08-21,-0.0034396270467771384
2014-08-22,-0.0036908800919908114
2014-08-25,0.0005380203985150267
2014-08-26,7.453212163621714e-05
2014-08-27,-0.0026195272140562276
2014-08-28,-0.0036465995227810133
2014-08-29,-3.7871742128992025e-06
2014-09-02,0.005929965260627723
2014-09-03,-0.00389338148865781
2014-09-04,0.0037841780573614203
2014-09-05,-0.001345175920764663
2014-09-08,0.0007152664629552774
2014-09-09,-0.001921707586052701
2014-09-10,0.0020353737612184286
2014-09-11,0.0007605292628192206
2014-09-12,0.0036372086067238962
2014-09-15,-0.001
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-22,0.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-25,0.0
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,-0.001319347900344047
2014-10-09,-0.006447880509976578
2014-10-10,-0.0085295154214805
2014-10-13,-0.0072413632584493026
2014-10-14,0.0008596116251870265
2014-10-15,-0.0005489718268437143
2014-10-16,0.007475610542617339
2014-10-17,0.00809004614462948
2014-10-20,0.004366407415938871
2014-10-21,0.007372058367331469
2014-10-22,-0.0036607318952738927
2014-10-23,0.0015650902413637453
2014-10-24,0.0018292032160748194
2014-10-27,-0.0046646407669268
2014-10-28,0.004662565770654571
2014-10-29,0.0012016076904658073
2014-10-30,-0.0010346260658634693
2014-10-31,0.0008937262131982821
2014-11-03,0.003745221442017661
2014-11-04,-0.0009202879149816709
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-11-28,0.0
2014-12-01,0.0
2014-12-02,0.00992459768050169
2014-12-03,0.00020911916346372497
2014-12-04,-0.0020972514154803204
2014-12-05,0.0035458055486666464
2014-12-08,-0.008522726629817037
2014-12-09,-0.0012545390298579736
2014-12-10,-0.008121116199450796
2014-12-11,-0.001534295950536722
2014-12-12,-0.011118810735922737
2014-12-15,-0.0027507928566143248
2014-12-16,-0.0020080691622571226
2014-12-17,0.013143226314250847
2014-12-18,0.0035469740535892004
2014-12-19,0.005922742232864006
2014-12-22,-0.004543108508595751
